OBJID,mass,star_forming,has_agn,classification
,26296563650.15701,1,0,spiral
,113446212195.47185,1,0,spiral
,11785146891.68545,1,0,spiral
,11423100560.033667,0,0,spiral
,193466600270.62476,0,1,spiral
,17304019665.73966,1,0,spiral
,28745905928.002087,1,0,spiral
,35236681424.626625,0,0,spiral
,19222328727.75201,0,0,spiral
,3157112080.2412333,1,0,spiral
,4961305840.3297825,1,0,spiral
,26211930031.083633,0,0,spiral
,40471378761.411934,0,0,spiral
,15632880208.818441,1,0,spiral
,11882203882.259916,0,0,spiral
,9854690744.636192,1,0,spiral
,202894371770.15668,0,0,spiral
,13093537609.34255,1,0,spiral
,36150807286.265236,0,0,irregular
,27982789144.833256,0,0,spiral
,29706056313.226627,0,0,spiral
,60590704199.627716,0,0,irregular
,159128877770.25726,0,1,spiral
,15418211541.545673,1,0,spiral
,28447165538.53392,1,0,spiral
,82558349121.90395,0,0,spiral
,20987997316.59969,1,0,spiral
,16665256407.68835,1,0,spiral
,15710897672.376728,0,0,spiral
,7714024253.708941,1,0,spiral
,54943206327.376724,0,0,spiral
,21870665583.785656,0,0,spiral
,22763026291.258694,0,1,spiral
,23291850827.025707,0,0,spiral
,38032598612.69371,0,0,spiral
,151068181022.32352,0,0,elliptical
,10383146937.686342,1,0,spiral
,7792934033.675548,0,0,spiral
,4649358127.472487,0,0,spiral
,21260378890.111683,0,1,spiral
,167365138020.16495,0,0,spiral
,105502074669.47002,1,0,spiral
,12700037402.92345,0,0,spiral
,40999069477.1865,0,1,spiral
,298767257120.1187,0,0,spiral
,8246373476.207038,0,0,spiral
,13889096648.578827,1,0,spiral
,96387341061.2849,0,0,elliptical
,10685700559.949118,0,0,spiral
,14617462891.746935,0,0,spiral
,7755610679.57929,1,0,spiral
,13989461583.670301,1,0,spiral
,32591023543.79286,1,0,spiral
,24753407989.34904,1,0,spiral
,24833332302.44071,1,0,spiral
,10500186188.141771,1,0,spiral
,43625458058.94842,1,0,spiral
,4000018500.595947,1,0,irregular
,79553812974.69405,0,0,spiral
,13041093239.998709,0,0,spiral
,25308767723.40137,0,1,spiral
,34167562695.71684,1,0,spiral
,7567074330.269697,1,0,spiral
,30136512996.2978,0,0,spiral
,107776977483.50015,0,1,spiral
,41563393605.40986,1,0,spiral
,55144728137.55137,1,0,spiral
,9679769148.460505,0,0,spiral
,21182684608.470703,0,0,spiral
,52430862256.29005,0,0,spiral
,4045116184.446049,1,0,spiral
,15396712487.666445,1,0,spiral
,34067165472.97432,0,0,spiral
,6765034254.917345,1,0,spiral
,15764710505.085999,1,0,spiral
,20692739954.01799,0,0,spiral
,6501356782.863992,1,0,spiral
,21870665583.785656,1,0,spiral
,20477644537.53664,0,1,spiral
,22478276030.74438,0,0,spiral
,14894948295.603449,0,0,spiral
,25657125587.714935,0,0,spiral
,6539868261.129619,0,0,irregular
,21958314448.78619,0,0,spiral
,41411599003.28607,0,0,spiral
,10171453078.223524,0,0,spiral
,11179850600.772758,1,0,spiral
,17704635907.426224,0,0,spiral
,3972885054.393088,1,0,spiral
,24279067358.69864,1,0,spiral
,5733977705.280665,0,0,spiral
,495761731541.7395,0,0,spiral
,12092107515.516874,0,0,spiral
,72473293835.93779,0,0,elliptical
,350450755039.6702,0,0,spiral
,4515917507.026894,0,0,spiral
,17933951874.436485,1,0,spiral
,26107242308.85786,1,0,spiral
,13041093239.998709,1,0,spiral
,6489720605.194093,1,0,spiral
,22770784856.317062,0,0,spiral
,6079683904.780459,1,0,spiral
,88736235400.36427,0,0,spiral
,21441047551.945415,0,1,spiral
,30687958628.250504,1,0,spiral
,29133455562.674934,0,0,spiral
,26540493868.239975,1,0,spiral
,370067545809.88605,0,1,spiral
,4392118005.172033,1,0,spiral
,10023790933.779915,0,0,spiral
,24112486638.747288,1,0,spiral
,195708640454.16763,0,0,spiral
,20635167571.864937,0,0,spiral
,485887805996.89056,0,0,spiral
,224220336498.0436,0,0,spiral
,15507971706.933521,1,0,spiral
,20851869583.48748,0,0,spiral
,7597505095.062588,0,0,spiral
,576567289711.1945,0,0,elliptical
,15507971706.933521,0,0,spiral
,19668851435.90297,0,0,spiral
,15307631537.903717,0,0,spiral
,49576173154.17395,0,0,spiral
,105842721939.18462,0,0,irregular
,30123331421.65907,1,0,spiral
,9797651778.625624,1,0,spiral
,48186679444.872505,0,0,spiral
,25137553042.139954,0,0,spiral
,45288610886.15156,1,0,spiral
,3921561226.9851823,1,0,spiral
,18350588645.53703,0,0,spiral
,28060861485.401443,0,0,elliptical
,23938944617.44044,1,0,spiral
,55637678420.39882,0,0,spiral
,18551413256.70151,0,0,spiral
,30701387276.347553,0,1,spiral
,14428626785.912987,0,0,spiral
,77403393263.11513,0,1,spiral
,37620884328.596634,0,0,spiral
,30318171130.63798,0,0,spiral
,107346527445.37836,0,0,spiral
,44837459768.19811,0,0,spiral
,13497862507.530582,1,0,spiral
,15920217620.291393,0,0,spiral
,22540990709.133923,1,0,spiral
,19796070873.755894,0,0,spiral
,31529784322.930676,0,0,spiral
,18551413256.70151,1,0,spiral
,11159840819.3904,1,0,spiral
,12878165440.656946,0,0,spiral
,13246404110.041,0,0,spiral
,6943253152.256418,0,0,spiral
,7379450093.505908,0,0,spiral
,47809037446.007416,0,0,spiral
,149432478583.41052,1,0,spiral
,11935922767.643196,0,0,elliptical
,37742355414.07941,0,0,spiral
,19598913673.712677,1,0,spiral
,9736099419.22075,1,0,spiral
,219487605200.76566,0,0,elliptical
,10194079120.350046,0,0,spiral
,68766037540.21036,1,0,spiral
,12575984690.414595,1,0,spiral
,29439403086.675323,1,0,spiral
,170824831102.34988,0,0,elliptical
,12872651150.224646,0,0,spiral
,23193804917.40746,0,0,spiral
,36006424722.03093,0,0,spiral
,10130736044.611103,1,0,spiral
,128394966999.24493,0,0,spiral
,17933951874.436485,1,0,spiral
,5367771251.242459,1,0,irregular
,17850689672.095882,1,0,spiral
,308999658889.9965,0,1,spiral
,21046554098.265278,0,1,spiral
,24643761665.655724,0,0,spiral
,14702561340.628536,0,0,spiral
,42271630524.80335,1,0,spiral
,15246354024.940521,1,0,spiral
,94309403938.26353,0,0,spiral
,6287427640.926186,1,0,spiral
,75734541408.85966,0,0,spiral
,6197749229.019272,1,0,spiral
,6789534508.396688,0,0,spiral
,12924388375.16631,0,0,spiral
,12401065461.07774,1,0,irregular
,28355610360.3008,0,0,spiral
,6587111275.461583,1,0,spiral
,16274213156.42231,1,0,spiral
,29331886782.28669,0,0,spiral
,8727522959.771729,1,0,spiral
,12636476673.215097,1,0,spiral
,32068895319.507675,1,0,spiral
,16920375626.591446,0,0,spiral
,89022748783.23932,1,0,spiral
,7297179006.068623,1,0,spiral
,20186498786.704002,1,0,spiral
,33836699930.68946,0,1,spiral
,10971575600.588482,1,0,spiral
,65698431313.37692,1,0,spiral
,183323440830.4267,0,0,spiral
,28345948908.17538,0,0,spiral
,19868679305.325294,1,0,spiral
,23812555213.103844,0,0,spiral
,15626186379.471302,0,0,spiral
,33122491704.71093,0,0,spiral
,20775668165.039856,0,0,spiral
,11423100560.033667,1,0,spiral
,21658880243.622936,1,0,spiral
,10041763758.702192,0,0,spiral
,71133634648.18471,0,0,spiral
,10364563102.5616,0,0,spiral
,188079300109.23346,0,1,elliptical
,100385040836.90297,0,1,spiral
,168578816280.08383,0,0,spiral
,16222433404.83389,0,0,spiral
,58055049541.11886,1,0,spiral
,7611127548.864923,1,0,spiral
,7888691997.585718,1,0,spiral
,48252520065.47379,0,0,spiral
,8282491521.843455,1,0,spiral
,13342094120.027466,0,0,spiral
,17255160370.2878,1,0,spiral
,10323049266.3734,0,0,elliptical
,25492240085.182297,0,0,spiral
,10082123198.597834,1,0,spiral
,4868867993.978311,1,0,spiral
,752435019341.2356,0,0,spiral
,8424691371.975815,1,0,spiral
,241042709229.7447,0,0,spiral
,4875666591.758016,1,0,spiral
,8822466135.048285,1,0,spiral
,46646493218.61677,1,0,spiral
,3889475140.0549345,1,0,spiral
,26552107640.168976,1,0,spiral
,40422298052.09375,1,0,spiral
,11443582370.537436,0,0,spiral
,14954847888.022291,0,0,spiral
,114229953498.73903,0,0,spiral
,8275971758.888443,1,0,spiral
,29039691608.82954,1,0,spiral
,16835731852.53615,0,0,spiral
,8838284964.498688,0,0,spiral
,7080647920.806963,0,0,spiral
,13041093239.998709,1,0,elliptical
,14987527742.371614,0,0,spiral
,17265652668.418816,0,0,irregular
,3424695790.8739834,1,0,irregular
,113862312521.01286,0,1,spiral
,43800392269.96974,1,0,spiral
,7024315340.682226,1,0,spiral
,20273652583.590714,0,0,spiral
,27789133170.953247,0,0,spiral
,12878165440.656946,1,0,spiral
,13419767757.57017,1,0,spiral
,18424172875.693333,1,0,spiral
,7871200950.384958,1,0,spiral
,594758969075.5332,0,1,spiral
,61596211283.37063,0,0,spiral
,72998846900.29695,0,1,spiral
,4140540147.459843,1,0,spiral
,58664719706.218704,0,0,spiral
,22332482379.53605,1,0,spiral
,18982394725.411858,1,0,spiral
,8147718201.537631,0,0,spiral
,7533017910.28879,0,0,spiral
,20895078159.90695,0,0,spiral
,5288944381.433774,1,0,spiral
,205597580728.46884,0,0,elliptical
,57041639554.477844,0,0,spiral
,30701387276.347553,1,0,spiral
,31974738399.7878,1,0,spiral
,7888691997.585718,1,0,spiral
,19948350944.156372,1,0,spiral
,13933428713.707642,1,0,irregular
,2933377793.98769,1,0,spiral
,7758932970.323253,1,0,spiral
,19137182566.111183,1,0,spiral
,26003032572.632435,0,0,spiral
,29639918149.04284,1,0,spiral
,7332296188.609051,1,0,spiral
,5052647493.4314575,1,0,spiral
,10829838992.353477,1,0,spiral
,153266768229.2674,1,0,spiral
,10881956863.172,1,0,spiral
,113812509659.90486,0,0,spiral
,17926148921.341434,1,0,spiral
,72763905305.5111,0,0,spiral
,17804877909.36031,1,0,spiral
,197409932494.295,0,0,elliptical
,9571852552.522436,0,0,spiral
,14835322782.341652,1,0,spiral
,23185208191.756756,0,0,spiral
,11210293935.311726,0,0,spiral
,4614174343.261735,0,0,elliptical
,44098620092.63185,0,0,spiral
,10096201275.982035,0,0,spiral
,17577657580.669758,1,0,spiral
,30233818389.609314,1,0,spiral
,30480353536.113155,0,0,spiral
,46516710998.39626,0,1,spiral
,8282491521.843455,0,0,spiral
,170349161419.15778,0,0,spiral
,6648260069.088304,1,0,spiral
,10171453078.223524,0,0,spiral
,48780696841.38625,0,0,spiral
,197323586281.6478,0,0,spiral
,76743570338.56343,0,0,spiral
,19338197885.367764,0,0,spiral
,38016050860.96919,0,0,spiral
,18929580951.801403,0,0,spiral
,6943253152.256418,1,0,spiral
,21286732371.315247,0,0,spiral
,14096100907.712475,1,0,spiral
,74759949613.10005,0,0,spiral
,21251079696.43184,1,0,spiral
,364861467025.6792,0,0,spiral
,9431287848.910864,1,0,spiral
,9516472566.889147,0,0,spiral
,13736338991.562357,1,0,spiral
,5459878772.156738,0,0,spiral
,24045399665.32032,0,1,spiral
,10041763758.702192,1,0,spiral
,13449588593.393122,0,0,spiral
,4116574694.371925,1,0,spiral
,10519037418.679865,0,0,spiral
,19338197885.367764,0,0,spiral
,8766091510.406008,0,0,spiral
,65910559760.34394,1,0,spiral
,22623667013.53029,1,0,spiral
,54372086607.413635,0,0,spiral
,320460126656.17725,0,0,spiral
,32158441996.167824,0,0,spiral
,36740410130.986046,1,0,spiral
,17379849044.747643,0,1,spiral
,205597580728.46884,0,1,spiral
,3066500218.721193,1,0,spiral
,24279067358.69864,0,0,spiral
,28737831894.989265,1,0,spiral
,35696118938.53239,1,0,spiral
,7666109177.472122,0,0,spiral
,35731644132.1372,1,0,spiral
,20143363967.15972,1,0,spiral
,54747715279.31345,1,0,spiral
,14486651080.223219,1,0,spiral
,8315875907.330209,1,0,spiral
,43659423823.90363,1,0,spiral
,21658880243.622936,1,0,spiral
,26455075177.11554,1,0,spiral
,27423823176.15698,1,0,spiral
,40019623635.731255,1,0,spiral
,19338197885.367764,0,0,spiral
,28276652845.109688,1,0,spiral
,12463413388.220228,1,0,elliptical
,17775793644.84668,1,0,spiral
,11079802013.649113,0,0,spiral
,13508527150.482784,1,0,spiral
,12553447192.238047,1,0,spiral
,27948789323.2557,0,0,spiral
,19118155954.483753,0,0,spiral
,69408075061.02382,0,0,spiral
,15863280366.854137,0,0,spiral
,12341671995.74433,1,0,spiral
,3811702526.4196734,1,0,spiral
,17141783275.804052,1,0,spiral
,71983009518.67284,0,0,spiral
,22188962694.629715,0,0,spiral
,7024315340.682226,0,0,spiral
,25308767723.40137,1,0,spiral
,5176318610.64977,1,0,spiral
,36251668502.195656,0,0,spiral
,80068372322.43661,0,1,spiral
,26572780492.38174,0,0,spiral
,14428626785.912987,0,0,spiral
,19338197885.367764,1,0,spiral
,7258067452.865573,1,0,spiral
,11983895132.769018,0,0,spiral
,17480989019.00201,0,0,spiral
,32276319065.038006,0,1,spiral
,22412226353.580566,0,0,spiral
,10609062306.306532,0,0,spiral
,18732813094.683743,0,0,spiral
,24913514676.799168,1,0,spiral
,36368718635.44227,1,0,spiral
,14345146901.561718,1,0,spiral
,17397265848.718575,0,0,spiral
,35747279830.84194,1,0,spiral
,8133116626.501512,1,0,spiral
,144316504085.06125,0,1,spiral
,5167053996.348271,0,0,irregular
,10670800488.598,0,0,spiral
,443713865413.4477,0,1,spiral
,36239316669.3395,0,1,spiral
,6340156819.56583,0,0,spiral
,25157124555.108833,1,0,spiral
,14591300445.81869,0,0,spiral
,37044351806.45597,1,0,spiral
,100385040836.90297,0,0,spiral
,6306378021.674396,1,0,spiral
,12626529565.84063,0,0,spiral
,373954703473.27344,0,0,spiral
,18109314037.92165,0,1,spiral
,24723331950.441143,1,0,spiral
,5998159360.305205,0,0,spiral
,16920375626.591446,0,0,elliptical
,70167661031.53712,0,1,spiral
,15335078377.470009,0,0,spiral
,2769899424.1986794,1,0,spiral
,22494430373.45339,1,0,spiral
,32605284948.1303,1,0,spiral
,33377284456.302834,0,0,spiral
,298232521217.76654,0,1,spiral
,7974216085.349699,1,0,spiral
,9452245654.710688,1,0,spiral
,48446008384.06149,1,0,spiral
,10519037418.679865,0,0,spiral
,189635220072.90927,0,0,irregular
,9894298308.44226,1,0,spiral
,7597505095.062588,1,0,spiral
,3599382493.284197,1,0,spiral
,5856970006.299989,0,0,elliptical
,29735620126.692738,0,0,spiral
,12746002519.770966,0,1,spiral
,5627156581.254068,1,0,spiral
,26381470536.00135,1,0,spiral
,85059925891.71535,0,0,spiral
,10230668202.369146,1,0,spiral
,21870665583.785656,0,1,spiral
,25835924099.064114,1,0,spiral
,21658880243.622936,0,0,spiral
,24104270922.97447,1,0,spiral
,29906459377.65292,0,0,spiral
,11159840819.3904,1,0,spiral
,6983674672.586249,1,0,elliptical
,11983895132.769018,0,0,spiral
,30480353536.113155,1,0,spiral
,19022517836.945625,1,0,spiral
,16822440465.026228,1,0,spiral
,23536452229.512524,1,0,spiral
,62426501942.205696,0,0,spiral
,216588802436.22937,0,0,elliptical
,39921881389.894,0,0,spiral
,13958411584.60877,0,0,spiral
,5744258823.281413,0,0,elliptical
,59475896907.55332,1,0,spiral
,10189714126.499176,1,0,irregular
,32663746769.788902,0,0,spiral
,6417383598.812733,1,0,spiral
,24814012690.44956,0,0,spiral
,3483461379.8714576,1,0,spiral
,29227522263.50398,0,0,spiral
,102775121766.82988,0,0,spiral
,17868454886.506798,0,0,spiral
,11159840819.3904,1,0,spiral
,34228825707.526237,0,0,spiral
,7959925444.504696,1,0,spiral
,30220594254.031143,0,0,spiral
,88667201183.90828,1,0,spiral
,159766602556.0869,0,1,spiral
,49060955254.50108,1,0,spiral
,32841652388.116016,1,0,spiral
,77463479374.76854,0,0,spiral
,31529784322.930676,0,0,spiral
,5713470640.013352,1,0,spiral
,3702303349.9884276,1,0,spiral
,20004007099.11031,0,0,spiral
,305350053201.8295,0,0,spiral
,15507971706.933521,0,0,spiral
,34792849620.717125,0,0,spiral
,20339112570.243855,1,0,spiral
,10519037418.679865,0,0,spiral
,32158441996.167824,1,0,spiral
,15335078377.470009,1,0,spiral
,29227522263.50398,1,0,spiral
,57842892204.08163,1,0,spiral
,11515134101.98417,1,0,spiral
,24026693042.058952,1,0,spiral
,9854690744.636192,1,0,spiral
,32262275835.441505,0,0,irregular
,10829838992.353477,1,0,spiral
,15598218512.595549,0,0,spiral
,25401537247.382133,1,0,spiral
,3438468103.3359356,1,0,elliptical
,15246354024.940521,0,0,spiral
,18625802775.706898,1,0,spiral
,44083696117.19669,1,0,spiral
,19145556746.13925,1,0,spiral
,22029213906.336647,0,1,spiral
,7857113015.23644,1,0,spiral
,238789925475.23108,0,0,spiral
,64289936973.1967,1,0,spiral
,74968530831.25003,0,0,spiral
,16822440465.026228,1,0,spiral
,6648260069.088304,1,0,spiral
,24965082179.824287,0,0,spiral
,37006754580.98861,0,1,spiral
,4398250897.613393,1,0,irregular
,97714271830.74855,1,0,spiral
,118254860470.84233,0,0,spiral
,6382972891.733752,1,0,spiral
,19919801207.246693,0,0,spiral
,40864670362.07743,0,0,spiral
,19338197885.367764,0,0,spiral
,31860970464.87568,1,0,spiral
,51718985817.23677,0,0,elliptical
,11040150658.570316,0,0,spiral
,9575952871.433733,1,0,spiral
,19590341197.41259,1,0,spiral
,20626141842.791218,0,0,spiral
,49060955254.50108,0,0,irregular
,17662248874.014786,1,0,spiral
,26381470536.00135,0,0,spiral
,36530448141.29714,0,0,spiral
,76530050516.19386,0,0,spiral
,11168632477.805613,1,0,spiral
,12636476673.215097,1,0,spiral
,25410195124.274017,0,0,spiral
,14518307814.605005,1,0,spiral
,339311828867.67365,0,0,spiral
,174869472509.54633,0,1,spiral
,15219030941.739092,1,0,spiral
,15246354024.940521,1,0,spiral
,485887805996.89056,0,0,spiral
,44658383617.45487,1,0,spiral
,28242361001.805714,1,0,spiral
,8989944280.64885,1,0,spiral
,18181930778.336857,1,0,spiral
,18990701172.311516,0,0,spiral
,45784239001.7982,0,1,spiral
,28447165538.53392,0,0,spiral
,10881956863.172,1,0,spiral
,39107224995.52644,0,1,spiral
,40584294427.165474,1,0,spiral
,15689026624.13778,1,0,spiral
,48118269476.56046,0,1,spiral
,9554720778.240366,0,0,spiral
,9915919673.636326,0,0,spiral
,10566569162.086576,1,0,spiral
,12463413388.220228,1,0,spiral
,18101393105.772785,1,0,spiral
,12872651150.224646,1,0,spiral
,45288610886.15156,0,0,spiral
,18064003136.974876,0,0,spiral
,101410751255.15742,0,0,spiral
,19275959271.4116,1,0,spiral
,9272183118.010584,1,0,spiral
,11572601538.769335,1,0,spiral
,4554566002.123948,0,0,spiral
,102775121766.82988,0,0,spiral
,31202112616.49472,0,0,spiral
,12233282362.003603,0,0,spiral
,19361678303.72323,1,0,spiral
,37487027085.853386,0,0,spiral
,12740544820.064585,0,0,spiral
,56870493905.0336,0,1,spiral
,30899965888.999653,0,0,spiral
,75701589771.73997,0,0,spiral
,9797651778.625624,0,0,spiral
,9177047931.080141,1,0,spiral
,19361678303.72323,1,0,spiral
,14070871599.416754,0,0,spiral
,15150570965.513592,1,0,spiral
,11377373094.559069,1,0,spiral
,288306211979.7894,0,0,spiral
,4087050463.012832,1,0,spiral
,23641171853.681995,1,0,spiral
,29727268106.78571,0,0,elliptical
,14532890456.00383,0,0,spiral
,21605981505.329002,0,0,spiral
,21260378890.111683,1,0,spiral
,10244930109.314121,1,0,spiral
,77679603475.62392,0,1,spiral
,26919190756.064667,0,0,spiral
,28254719488.465378,0,0,spiral
,83658293230.6675,0,0,spiral
,95300021803.56656,0,0,spiral
,4192180755.6615696,1,0,spiral
,39504539168.921135,1,0,spiral
,19275959271.4116,0,0,spiral
,25824623582.580532,0,0,spiral
,11510203446.752474,0,0,spiral
,24357460111.00108,1,0,spiral
,23783677098.833817,1,0,spiral
,4994177802.226927,1,0,irregular
,25045689950.89799,1,0,spiral
,358748422456.4622,0,0,spiral
,60027602776.668,0,0,elliptical
,31949862981.061104,0,0,spiral
,42059683472.15496,0,1,spiral
,24993955945.657948,0,0,spiral
,138448418770.2037,0,0,spiral
,130590324186.13483,0,1,elliptical
,17279254450.29304,1,0,spiral
,140877293668.57135,0,1,spiral
,10960566465.616478,1,0,spiral
,5167053996.348271,1,0,spiral
,34622785089.30503,1,0,spiral
,19137182566.111183,0,0,spiral
,11813429666.920916,1,0,spiral
,13169733901.57138,0,0,spiral
,11818490215.94257,0,0,spiral
,11079802013.649113,0,0,spiral
,221792573425.88785,0,0,spiral
,155698346345.45837,0,0,spiral
,9965773215.600365,0,0,spiral
,12053661746.504305,0,0,spiral
,85400811994.7412,0,0,spiral
,17042605848.411116,1,0,spiral
,132815572917.80058,0,0,spiral
,9042281017.843317,0,0,spiral
,38319779377.11503,0,0,spiral
,318609704648.7568,0,0,spiral
,4351600319.80241,1,0,spiral
,96387341061.2849,0,0,spiral
,23301989380.50407,0,0,spiral
,7614387947.00137,1,0,spiral
,47751058164.31546,0,0,spiral
,86375385763.26384,1,0,spiral
,5472011482.008284,0,0,spiral
,14868289204.195263,0,0,spiral
,249026176180.29773,0,0,spiral
,12070464969.79084,0,0,spiral
,11423100560.033667,1,0,spiral
,43114464862.56749,0,0,spiral
,6054914291.514433,0,0,spiral
,8588315692.191706,1,0,spiral
,89996993220.54472,0,0,spiral
,139513103564.4115,0,0,spiral
,38111408545.635605,0,0,spiral
,4123955781.7020783,1,0,spiral
,52925503705.216515,1,0,spiral
,16725110663.28109,1,0,spiral
,26898310342.294937,0,0,spiral
,159766602556.0869,0,0,spiral
,16568301920.127743,0,0,spiral
,13169733901.57138,1,0,spiral
,24398324322.077793,0,0,spiral
,55594393920.91726,0,0,irregular
,191455567461.39252,0,0,elliptical
,18491706853.09196,1,0,spiral
,30003021969.106518,0,0,spiral
,8997047223.493305,0,0,spiral
,31554332678.2042,1,0,spiral
,110513924099.62892,1,0,spiral
,21441047551.945415,1,0,spiral
,19486910925.349144,0,0,spiral
,209879973165.9969,0,1,spiral
,122231178764.46439,1,0,spiral
,20077378203.39824,1,0,spiral
,22623667013.53029,1,0,spiral
,29120712720.82622,0,0,spiral
,15542432860.552114,1,0,spiral
,13516710120.197062,1,0,spiral
,29735620126.692738,0,0,spiral
,18724619446.864193,0,0,spiral
,73450202928.77406,0,0,irregular
,15252885144.532381,0,0,irregular
,31529784322.930676,1,0,spiral
,13540945807.684942,1,0,spiral
,15856487882.664202,1,0,spiral
,4950305482.519238,1,0,spiral
,270061079931.20987,0,0,spiral
,7254959627.290853,1,0,spiral
,25760008381.87831,0,0,spiral
,13508527150.482784,1,0,spiral
,16755099066.64492,0,0,spiral
,86683811687.58931,0,0,irregular
,7254959627.290853,1,0,spiral
,33945952563.71718,0,0,spiral
,68021467938.87067,0,0,spiral
,16339659421.535885,1,0,spiral
,24190341531.79325,0,0,spiral
,4756658798.358879,0,0,spiral
,17876232726.3525,1,0,spiral
,84786166572.3567,0,0,spiral
,17179914574.010834,1,0,spiral
,4299233171.712621,1,0,irregular
,59860590960.23046,0,0,irregular
,93355519493.453,0,0,spiral
,6463741802.560411,1,0,spiral
,26296563650.15701,1,0,spiral
,5963442004.200993,1,0,spiral
,169123127031.10403,0,0,spiral
,10364563102.5616,0,0,spiral
,14782265559.555695,1,0,spiral
,229280964514.27496,0,0,spiral
,16538647847.713305,1,0,spiral
,12575984690.414595,1,0,spiral
,15362574429.679047,1,0,spiral
,16092814305.444796,0,0,spiral
,22412226353.580566,0,0,spiral
,9499418038.881697,0,0,spiral
,464963647991.5122,0,0,spiral
,9431287848.910864,0,0,spiral
,8889738787.013746,1,0,spiral
,182326585983.75403,0,0,spiral
,19400637456.641495,1,0,spiral
,11593351407.030321,1,0,spiral
,94268153431.03667,0,0,spiral
,11115167200.954777,1,0,spiral
,26023218007.05099,0,0,spiral
,55637678420.39882,0,0,spiral
,94613912082.3984,1,0,spiral
,35731644132.1372,0,0,spiral
,13193377833.73177,1,0,spiral
,299195460519.3036,0,0,spiral
,6019882299.051645,0,0,spiral
,20339112570.243855,1,0,spiral
,27858838133.41134,1,0,spiral
,47751058164.31546,0,0,spiral
,25401537247.382133,0,0,spiral
,43326140127.81448,0,0,spiral
,10767180659.024914,1,0,spiral
,32924030853.56481,0,0,spiral
,23717504955.851223,0,0,spiral
,23094310470.737278,0,0,irregular
,43272501335.37023,0,0,spiral
,25390485193.43054,0,0,spiral
,28745905928.002087,0,0,spiral
,15335078377.470009,1,0,spiral
,59429626385.45482,1,0,spiral
,27500335994.504326,1,0,spiral
,6117697517.6466675,0,0,elliptical
,9797651778.625624,1,0,spiral
,40439986319.41665,0,0,spiral
,27690257857.12493,0,0,spiral
,20635167571.864937,0,0,spiral
,26095883206.937576,0,0,spiral
,11377373094.559069,0,0,spiral
,6527501796.175517,1,0,spiral
,9697125136.563477,0,0,spiral
,10566569162.086576,0,0,spiral
,54043068529.249084,0,0,spiral
,17577657580.669758,0,0,spiral
,54967248753.659454,1,0,spiral
,33727798919.487537,0,0,spiral
,6443176080.479023,1,0,spiral
,11448484487.128656,1,0,spiral
,9666271741.32602,0,0,spiral
,38280887688.77792,0,0,spiral
,136399255549.30602,0,0,elliptical
,25574549954.548573,0,0,spiral
,40715333832.155396,1,0,spiral
,49187188573.99617,0,0,spiral
,33196400842.500267,1,0,spiral
,6943253152.256418,1,0,spiral
,15252885144.532381,0,0,elliptical
,23889441681.3907,1,0,spiral
,46047281947.04428,0,0,spiral
,14280585047.634426,1,0,spiral
,16035222852.686321,0,0,spiral
,25492240085.182297,1,0,spiral
,5894622534.122342,1,0,irregular
,17172558321.367638,1,0,spiral
,136839664272.44765,0,1,spiral
,8584638268.783125,1,0,irregular
,18785077883.449467,0,0,spiral
,22854304004.36241,0,0,spiral
,38374612227.92983,0,1,spiral
,11423100560.033667,1,0,elliptical
,13193377833.73177,1,0,spiral
,22763026291.258694,1,0,spiral
,153694384478.13614,0,0,elliptical
,6504141785.664608,1,0,spiral
,9438739496.713022,1,0,spiral
,44658383617.45487,0,0,spiral
,2769899424.1986794,0,0,spiral
,9753556408.44205,0,0,spiral
,56895248680.7738,1,0,spiral
,12413521478.190172,0,0,spiral
,6410944246.364333,1,0,spiral
,17789838275.41745,1,0,spiral
,370067545809.88605,0,0,spiral
,23216887662.384354,0,0,spiral
,25076158139.690193,0,0,spiral
,20842749069.932858,1,0,spiral
,26639434412.64751,0,0,spiral
,49077677223.20144,0,0,spiral
,5928939244.081604,1,0,spiral
,23489241876.638065,0,0,spiral
,38652892598.29133,0,0,elliptical
,29439403086.675323,1,0,spiral
,27423823176.15698,0,0,elliptical
,15396712487.666445,0,0,elliptical
,8771401686.751894,1,0,spiral
,241124866387.4729,0,1,spiral
,49077677223.20144,1,0,spiral
,24753407989.34904,0,0,spiral
,54259776432.72968,0,0,spiral
,31963843821.947754,1,0,spiral
,89668313182.81827,0,0,spiral
,9571852552.522436,0,0,spiral
,154765088360.19086,0,0,spiral
,3067813823.2475057,1,0,spiral
,131801999874.79091,0,0,spiral
,14197928998.220963,0,0,spiral
,3296636023.4550953,1,0,irregular
,49327601626.38658,0,1,spiral
,11039743931.88124,0,0,spiral
,13958411584.60877,1,0,spiral
,48745665054.34931,0,0,spiral
,153761639124.44977,0,0,elliptical
,20330263146.397305,0,0,spiral
,14454530837.995144,1,0,spiral
,128753190603.72281,0,0,spiral
,18868657442.37222,1,0,spiral
,35401119820.76527,0,0,elliptical
,30899965888.999653,0,0,spiral
,340575968262.4699,0,0,spiral
,9094901501.887268,0,0,spiral
,35517549957.98708,1,0,spiral
,57098408058.98104,0,0,spiral
,9797651778.625624,1,0,spiral
,69384426026.99496,0,0,spiral
,105971236054.39517,0,0,spiral
,29017099571.345707,1,0,spiral
,17042605848.411116,0,0,spiral
,18685942150.99089,0,0,spiral
,21229951401.362762,1,0,spiral
